validator_address,moniker,voting_power,voting_power_perc,operator_address
ASSETMANTLE,23,7225D6360F2A7E2351410AA32F775792EF16A6AA,Allnodes.com,4526939607881,1.526%,mantlevaloper16q7tsm4eadhw3sgqrlg2e32g6mfm8xzhjame6j
ASSETMANTLE,24,14B8F8D8C63DCBDDCBBE4A8E260A8D8B198C4F90,BitNordic.com,4151545863133,1.399%,mantlevaloper17h80hf4njfydvhm3mfgy09tlrwvuclgzca29me
ASSETMANTLE,25,9817047BD79E6EC4BDE18FF141B0C752BA12A49A,Validator.run |,4121201581936,1.389%,mantlevaloper18adqep9lrqayp8nql37r28gerh7cmkdf5s38qg
ASSETMANTLE,26,17CAC837AEE19CD1312D3175BA18A486CFE50534,azstake,4072440652799,1.372%,mantlevaloper1ax3zjt9ev546lt5ljse9x00s2hzfswnall9xvr
ASSETMANTLE,27,1962B3C5F3AB1BE489398D57F39AB3C2CE21B117,blockscape,4066970361979,1.371%,mantlevaloper1eufkuusyvgl4lxyhlh92lll9g0nzceylnacr22
ASSETMANTLE,28,355C98A6C0FF446AB90C916E79DE5A68EC21D474,Nodes.Guru,4058883284747,1.368%,mantlevaloper15sfnle6cav443mcpsx4c7ac6enqcfep4fdr86r
ASSETMANTLE,29,EC906A06FB950A665EB6BA4566FDC47403D9B2E8,KingSuper,4035981469453,1.36%,mantlevaloper1s0lankh33kprer2l22nank5rvsuh9ksaqg54zs
ASSETMANTLE,30,4ECF7013552505EAC7E3E005235FCFA6B3E353D4,2xStake.com -,4027442542483,1.357%,mantlevaloper1wccjp22myee43v8alz6mpwc872uhgw03sfc65d
ASSETMANTLE,31,D8B884CDB9C0A816518D874778EB05FBDC5FB82F,BloClick | auto,4013390277646,1.352%,mantlevaloper1s4rrnhk3794ancd5gunhg0sp350amhdm84xprk
ASSETMANTLE,32,D3C2F3916581CA3F799C8347644DC57EC61D9E98,Staking4All,3741088039548,1.261%,mantlevaloper1h2y7uaprkns6snfkgpa93ccxejq7ln0ww0sw8w
ASSETMANTLE,33,47118A61E1E0176C015A211BA3B8940EC2A28C4D,StakerHouse,3424851065992,1.154%,mantlevaloper1uac4u9c60tj97fx3lvscefe0m3t3fmrrlv3vzl
ASSETMANTLE,34,19B9889C425260C9852DDA79F11AE9448FA36C68,uGaenn,3396042372087,1.144%,mantlevaloper1m608lzxggqtyl8fmt3k85uljrmh33kudruzhvu
ASSETMANTLE,35,BDA4F794B234F16C4D969ED256378EE4F07ABDAE,WhisperNode,3395002389820,1.144%,mantlevaloper170ef5gajk5q8t90cv6qcmfv4ljwzuqtsklsgn6
ASSETMANTLE,36,D627E6A8CB248048276AFC48B516D0807440CF45,Outerspace Stak,3320709204954,1.119%,mantlevaloper1zcv66fuznlfjsaehfhllacdj5uvf6naulphxec
ASSETMANTLE,37,D52D2EB94AAE017CFFDD8E6A228701D92F89AEBD,stakr-space,3308119419621,1.115%,mantlevaloper1z79zeeyvdgqddevdng3u8d3kqt87dtq3jhsqvq
ASSETMANTLE,38,54D7EC6A51DFFCDB178A4FC0DBECF0909DFBA1C1,NodeStake,3301837012167,1.113%,mantlevaloper19f0w9svr905fhefusyx4z8sf83j6et0g7slqln
ASSETMANTLE,39,44B76BC0A90009C9AF655C53009AB93E48E3578F,duality,3299144428220,1.112%,mantlevaloper1ndp6mspfs89uvyc38evtegelueh00cy240kx8m
ASSETMANTLE,40,E513E8CD961FB593DA9E886C0442E27BFE01C844,DomaNodes,3281121319366,1.106%,mantlevaloper1g09pl3j043uqpw7zqkrdsxw3ve7u63efj2q0gy
ASSETMANTLE,41,DB4320C81B00096C35C719C8E5F19C2E1D862E34,DSRV,3269589282356,1.102%,mantlevaloper1wlagucxdxvsmvj6330864x8q3vxz4x02c58lcs
ASSETMANTLE,42,46163549C10CBAADD157237F6DE544838C21B0AC,Cosmic Validato,3253113999366,1.096%,mantlevaloper1wfpspdprtm3tg9nwluxe9psmlmpfxq5x0h0g5m
ASSETMANTLE,43,48DE5EBF688302BCB6C7408853271B83D5FA8963,InfStones,3252558840304,1.096%,mantlevaloper1k6fksekl2q4c4p73nv4nmqkf8tvuqsrfhz9hlp
ASSETMANTLE,44,1A0048E1DD02CD81206645E55E5473CBC17DD6F0,Meerlabs,2574679221804,0.868%,mantlevaloper1yvrw5z5ec0n9c253hpy5lkq9cufmk8dvjqnfz8
ASSETMANTLE,45,705A3DD71756EDE710C1F0439D0A76E418883A71,Zenscape,2560107860287,0.863%,mantlevaloper1cnumwjmqd66wfl6pkpzttge5eqq39ue068vg2m
