GRAVITY BRIDGE,24,13056619262652,1970-01-01T00:00:00Z,blockscape,gravityvaloper1pwxk989lc74wfysdm22mceeahm83e52nv6xg8m,D98A2661D6FEB218F896D91DA870D6073A288828
GRAVITY BRIDGE,140,206490315322,1970-01-01T00:00:00Z,Cypher Core,gravityvaloper1pjmngrwcsatsuyy8m3qrunaun67sr9x7jmuerl,BBE9D7B054B28249F46335904B76D64E4427FB8D
GRAVITY BRIDGE,32,10449999100226,1970-01-01T00:00:00Z,StakeLab,gravityvaloper1d63hvdgwy64sfex2kyujd0xyfhmu7r7cgxt5ru,7F40C07D8DAFDD91FBFD2BD671A5D15ABD2F3258
GRAVITY BRIDGE,55,2790729913685,1970-01-01T00:00:00Z,Bro_n_Bro,gravityvaloper1vyd4k5j636erx5y5kdqghdu3rfjtwc48vdc7r6,1AA30CA27AC3B8A32CA5B410075E93D588ED5172
GRAVITY BRIDGE,40,6516319447806,1970-01-01T00:00:00Z,ushakov,gravityvaloper12nad8r47suff7k64v53w4x3hq09rznyc26msuz,E0658B10B826E27FBC9AD781E0B904FCAAE5A3BC
GRAVITY BRIDGE,44,4227214019813,1970-01-01T00:00:00Z,polkachu.com,gravityvaloper1gp957czryfgyvxwn3tfnyy2f0t9g2p4pskxg9g,F428DA746A8F14B5C25D523F943F64504713D27D
GRAVITY BRIDGE,153,101899088689,2022-07-15T03:02:50.817450377Z,POSTCAPITALIST🎩,gravityvaloper1wqe87574pzjdn5glrtr2h75r233tct73zgw524,81CBDBAFAE91984C73BFA614A000FC6376887771
GRAVITY BRIDGE,23,14521347062198,1970-01-01T00:00:00Z,Citadel.one,gravityvaloper1nyj09trs40txcmemjsqy2l8f0lkga93esgtw02,E16F5800D5108F9B360D03450E59CFF80D5F83C0
JUNO,36,326042000060,1970-01-01T00:00:00Z,Bro_n_Bro,junovaloper1quqxfrxkycr0uzt4yk0d57tcq3zk7srm7sm6r8,71D07A7BA468ABC50B234F93200F4D91B4AA784A
JUNO,78,110289687375,1970-01-01T00:00:00Z,Cypher Core,junovaloper1pjmngrwcsatsuyy8m3qrunaun67sr9x7w0ztsx,640B7E370FE54961870389E2BE27F616E72CDB16
JUNO,23,417227553674,1970-01-01T00:00:00Z,Klub Staking,junovaloper1wszlc0l5tfh37mq24009pzf24mavlkx4p97jjz,213643E026A49E93FAB4E53D54C18A77F9B651B1
JUNO,74,120812035211,1970-01-01T00:00:00Z,Smart Stake | juno.smartstake.io,junovaloper1wj4jhrll90knap3vt8z4qs5rrm9cla2kpc5944,CE7B52696BC06193E36BFB10E6CC0A3561D837D4
JUNO,107,80134421450,1970-01-01T00:00:00Z,StakeWithUs,junovaloper1c9ye54e3pzwm3e0zpdlel6pnavrj9qqv0rx2l4,71BDF6B1FBF997AD1875B74F4796CD3D6A5F6D69
JUNO,7,1062899733995,1970-01-01T00:00:00Z,Citadel.one,junovaloper1lzhlnpahvznwfv4jmay2tgaha5kmz5qx4cuznf,A50CF609192A6CF1C6835D56274D18B30459425E
JUNO,60,168705057052,1970-01-01T00:00:00Z,Stakely.io,junovaloper1hx9yj7qgnp8zhkrqfanvz74mcsg9d8eyskvsxg,C0CA289D913689AC0A9450375E4208F473FD5A2D
JUNO,46,251744306011,1970-01-01T00:00:00Z,polkachu.com,junovaloper1gp957czryfgyvxwn3tfnyy2f0t9g2p4pvzc6k3,011CA32A120D5F8007BE9D2AA60C1C7AE8F02634
JUNO,10,729936990559,1970-01-01T00:00:00Z,"Frens (🤝,🤝)",junovaloper1ej2es5fjztqjcd4pwa0zyvaevtjd2y5w2aqycm,6D2B3AC0DEC4412CA87714E1F1B1BEE882E62F5A
JUNO,59,171993334345,1970-01-01T00:00:00Z,Stakin,junovaloper1xdywquvz5g6r5wv6tpkj6chad0fkk459gf9ny6,3B7925E257959679621E750F69FE97277B8DD9FC
JUNO,51,208941467940,1970-01-01T00:00:00Z,blockscape,junovaloper13x77yexvf6qexfjg9czp6jhpv7vpjdww6lkc9h,10DED706EFAE3E176E39559EB9927AC30DB1F0E8
JUNO,55,191627000266,1970-01-01T00:00:00Z,StakeLab,junovaloper1la7th9kc3gdltl53cedxxqpkyk5runudrzwx55,FEE0233B3771EAEB26617E367138A0A6EFAA79B1
KAVA,16,1554173718332,1970-01-01T00:00:00Z,StakeWithUs,kavavaloper1c9ye54e3pzwm3e0zpdlel6pnavrj9qqvh0atdq,CEC7DBB2A51DFB8B98CCA86F749AD50DED845AE9
KAVA,48,163359586151,2022-06-05T09:12:03.791656299Z,StakeLab,kavavaloper1gd5hf545caremavv28apr9mzf7f7ns395c27mq,208882AC55299E529A03F39C8F1B5CFD16596C9F
KAVA,28,523557872036,1970-01-01T00:00:00Z,Citadel.one,kavavaloper17u9s2fx5htqdsuk78hkfskw9s5g06tzqyl2m8j,904FC4A2431DBC85CB3444D8B3B069CF77242712
KAVA,11,2071750092606,2020-12-19T06:55:25.706549517Z,Stakin,kavavaloper1dede4flaq24j2g9u8f83vkqrqxe6cwzrxt5zsu,6DEA0A253A59FA6526EC622B6B3B87AA8B5FE596
